msisdn;churn_inactivity_propensity_score;churn_inactivity_expected_total_loss;target;delivery_date
12271;0.0135425841854494;0.227321948827186;tg;2013-08-11
8016;0.0135424483192514;0.159607426619749;tg;2013-08-11
1077;0.0135417198729515;0.227307440724544;tg;2013-08-11
4016;0.0135384274701079;0.145054580036871;tg;2013-08-11
9992;0.0135241471187885;0.333273625427289;tg;2013-08-11
7146;0.0135232749766626;0.222168088902315;tg;2013-08-11
5020;0.0135202083232386;0.376634374718789;tg;2013-08-11
12237;0.0135067921314303;0.188130318973493;cg;2013-08-11
12479;0.013499398383196;0.37258339537621;tg;2013-08-11
11287;0.0134953420553156;0.327744021343378;tg;2013-08-11
11672;0.0134952249067721;0.187969204058611;tg;2013-08-11
5853;0.0134880759609882;0.274578689205831;tg;2013-08-11
12048;0.0134836184907989;0.10594271671342;tg;2013-08-11
6896;0.013479547364476;0.264776823230779;tg;2013-08-11
8183;0.0134753313559684;0.308007573850706;tg;2013-08-11
12219;0.0134731241567042;0.279086143246016;tg;2013-08-11
2475;0.0134710101831316;0.192443002616166;tg;2013-08-11
13359;0.0134694219406517;0.202041329109776;tg;2013-08-11
6620;0.0134657704254262;0.298170630848724;cg;2013-08-11
7180;0.0134594788359796;0.229932763447985;tg;2013-08-11
4783;0.0134572892050207;0.16340994034668;tg;2013-08-11
10818;0.0134570552229595;0.28355937791236;tg;2013-08-11
521;0.0134495430324427;0.148905655002045;tg;2013-08-11
5530;0.0134397353316582;0.215995746401649;tg;2013-08-11
7777;0.0134264667658956;0.201397001488433;cg;2013-08-11
7979;0.01341179585074;0.142007250184306;tg;2013-08-11
14776;0.0134047557550817;0.215433574635242;tg;2013-08-11
11157;0.0134043892638835;0.157980302038627;tg;2013-08-11
5735;0.0134011937316585;0.268023874633169;tg;2013-08-11
2458;0.01339443497279;0.258321245903806;tg;2013-08-11
9209;0.0133910323101643;0.153040369259021;cg;2013-08-11
9631;0.0133827926902346;0.215080596807342;tg;2013-08-11
12488;0.0133811037839296;0.361289802166098;cg;2013-08-11
3598;0.0133776082812894;0.0859989103797174;tg;2013-08-11
9316;0.013370876725108;0.23399034268939;tg;2013-08-11
8225;0.0133692899259382;0.200539348889073;tg;2013-08-11
4619;0.0133620818558047;0.229064260385224;tg;2013-08-11
14924;0.0133523085512725;0.190747265018179;tg;2013-08-11
8516;0.0133380402500038;0.176252674732192;tg;2013-08-11
1078;0.0133287801651564;0.176130309325281;tg;2013-08-11
12586;0.0133224862882184;0.309272003119356;tg;2013-08-11
12960;0.0133181342833238;0.228310873428408;tg;2013-08-11
3001;0.0133159923194441;0.24254128867559;tg;2013-08-11
6476;0.0133149820325102;0.194969379761757;tg;2013-08-11
11507;0.0133083927027478;0.199625890541216;tg;2013-08-11
3937;0.0133064460237809;0.346918057048574;tg;2013-08-11
7266;0.013298359075316;0.21372362799615;tg;2013-08-11
7776;0.0132947407758231;0.175680503109091;tg;2013-08-11
5787;0.0132865912670222;0.242005769506475;tg;2013-08-11
2697;0.013279046825011;0.232383319437693;tg;2013-08-11
13179;0.0132615808168137;0.25102277974683;tg;2013-08-11
12410;0.0132517308540299;0.231905289945523;tg;2013-08-11
10858;0.0132467238992934;0.217624749774106;tg;2013-08-11
13615;0.0132422846536715;0.288492629954987;tg;2013-08-11
13343;0.0132358041408136;0.283624374446006;tg;2013-08-11
8462;0.0132318846659709;0.160672885229646;tg;2013-08-11
626;0.0132276848665529;0.160621887665285;tg;2013-08-11
3411;0.0132240493957976;0.212529365289604;tg;2013-08-11
2250;0.0132181400195924;0.174668278830328;tg;2013-08-11
6441;0.0132085155996027;0.231149022993047;tg;2013-08-11
4518;0.0131952836730299;0.27333087608419;tg;2013-08-11
1179;0.0131927843384771;0.207315182461783;tg;2013-08-11
4100;0.0131918163934944;0.17903179391171;tg;2013-08-11
9526;0.0131874949905305;0.315557915844837;tg;2013-08-11
9790;0.0131825004500326;0.263650009000653;tg;2013-08-11
5636;0.0131551557721881;0.27249965528104;tg;2013-08-11
14805;0.01315442199923;0.126846212135432;cg;2013-08-11
5868;0.0131506935387554;0.159686992970602;tg;2013-08-11
2690;0.0131499888548063;0.14558916232107;cg;2013-08-11
908;0.0131401600342482;0.197102400513723;tg;2013-08-11
1137;0.0131308528751013;0.281375418752171;tg;2013-08-11
4473;0.0131283454994796;0.140660844637282;tg;2013-08-11
1001;0.0131156559614777;0.351312213253868;cg;2013-08-11
174;0.0130978100283886;0.201144939721682;tg;2013-08-11
8857;0.0130964259116451;0.149673438990229;cg;2013-08-11
9423;0.0130832364750579;0.177558209304357;tg;2013-08-11
8534;0.0130641761221232;0.172633755899485;tg;2013-08-11
8846;0.0130548901878196;0.130548901878196;tg;2013-08-11
5949;0.013049022021366;0.233018250381535;tg;2013-08-11
11585;0.0130220466243206;0.367407744043331;tg;2013-08-11
13562;0.0130204373010062;0.29760999545157;tg;2013-08-11
4795;0.0130188465453393;0.232479402595345;cg;2013-08-11
12788;0.0130170834477989;0.362618753188683;tg;2013-08-11
1704;0.0130132264942974;0.177453088558602;tg;2013-08-11
2950;0.0130079466558133;0.282172381303027;tg;2013-08-11
4468;0.0129963841226827;0.273852379727956;tg;2013-08-11
9023;0.0129944006037989;0.301655728302475;tg;2013-08-11
1868;0.0129906799861607;0.171662556959981;tg;2013-08-11
14063;0.0129810693727567;0.356979407750808;cg;2013-08-11
8582;0.0129526091818696;0.259052183637391;tg;2013-08-11
13836;0.0129499252631651;0.249748558646756;tg;2013-08-11
1361;0.0129498122137515;0.189622250272789;tg;2013-08-11
6796;0.0129474823792332;0.184964033989046;tg;2013-08-11
11517;0.0129394379800562;0.189470341850823;tg;2013-08-11
1614;0.0129318343670298;0.106225782300602;tg;2013-08-11
13551;0.0129291338906785;0.267817773449769;tg;2013-08-11
11957;0.0129234778629724;0.253854029451243;tg;2013-08-11
6898;0.0129181842931231;0.244522774119831;tg;2013-08-11
8258;0.0129077077598071;0.147516660112081;tg;2013-08-11
233;0.01290456902491;0.212003633980664;tg;2013-08-11
5435;0.0129038733480694;0.115213154893477;tg;2013-08-11
7503;0.0128979447033857;0.356787301535216;tg;2013-08-11
1074;0.0128953882827201;0.211852807501831;tg;2013-08-11
10043;0.0128929011041708;0.116036109937537;tg;2013-08-11
6047;0.0128893665864045;0.0741579995382176;tg;2013-08-11
8082;0.0128893091426996;0.147641177452741;tg;2013-08-11
113;0.0128874685187959;0.102341661766908;tg;2013-08-11
12457;0.012884697653489;0.317515763603837;tg;2013-08-11
3213;0.012881620046187;0.326641079742599;tg;2013-08-11
2840;0.012871415316337;0.262025240368288;tg;2013-08-11
14558;0.0128703047486505;0.243616482742313;tg;2013-08-11
12717;0.0128683763936386;0.367667896961104;tg;2013-08-11
13435;0.0128608792970134;0.101049765905105;tg;2013-08-11
6724;0.0128537069577589;0.192805604366383;tg;2013-08-11
2276;0.0128518335136337;0.206547324326256;tg;2013-08-11
3262;0.0128442567245386;0.151378739967777;tg;2013-08-11
9507;0.0128406143587187;0.238468552376204;tg;2013-08-11
4640;0.0128373897221097;0.151297807439151;tg;2013-08-11
9814;0.0128342841940051;0.265853029732962;tg;2013-08-11
1789;0.012831077009121;0.284116705201964;cg;2013-08-11
6750;0.0128294253089997;0.242842693348923;tg;2013-08-11
47;0.0128242936767375;0.273481925395487;tg;2013-08-11
4647;0.0128230378805036;0.146549004348613;tg;2013-08-11
5576;0.0128215948267316;0.233536191486897;cg;2013-08-11
12388;0.0128114577393021;0.160143221741276;tg;2013-08-11
8295;0.0128101815670424;0.242478436804731;cg;2013-08-11
4104;0.0128066845476883;0.297298034142765;tg;2013-08-11
14067;0.0128030468118577;0.0914503343704124;cg;2013-08-11
3915;0.0128003191299143;0.219434042227103;tg;2013-08-11
6988;0.012799574529801;0.205707447800374;cg;2013-08-11
6810;0.0127943900947837;0.054833100406216;tg;2013-08-11
7715;0.0127937304427224;0.196475146084666;tg;2013-08-11
3586;0.0127921243699698;0.146195707085369;tg;2013-08-11
10564;0.0127864008243529;0.383592024730588;cg;2013-08-11
11594;0.0127774120480854;0.241858156624474;tg;2013-08-11
4487;0.0127734809574824;0.273717449088909;tg;2013-08-11
11000;0.0127720659861314;0.260002771860533;tg;2013-08-11
13489;0.0127710847978438;0.209810678821719;tg;2013-08-11
2050;0.0127659032129798;0.21428480393216;tg;2013-08-11
4375;0.0127635636828399;0.255271273656798;tg;2013-08-11
3360;0.0127627212438176;0.300835572175702;tg;2013-08-11
106;0.0127570019690166;0.109345731163;tg;2013-08-11
6299;0.0127508901123039;0.255017802246079;tg;2013-08-11
12438;0.0127438592572702;0.0955789444295268;tg;2013-08-11
4359;0.0127412032927173;0.127412032927173;cg;2013-08-11
11273;0.0127394189867398;0.222939832267947;tg;2013-08-11
5262;0.012726505475095;0.199987943180064;cg;2013-08-11
12555;0.012725119778715;0.177242739774959;cg;2013-08-11
5215;0.01272120087489;0.122668722722153;tg;2013-08-11
1674;0.0127190635337116;0.331604156414624;tg;2013-08-11
54;0.0127178617905101;0.258899329306813;tg;2013-08-11
8414;0.0127147174569777;0.163474938732571;tg;2013-08-11
8575;0.0127065023942128;0.163369316497022;cg;2013-08-11
7705;0.0127042574300247;0.167877687468184;tg;2013-08-11
5223;0.0126942693633115;0.285621060674509;tg;2013-08-11
3392;0.0126938650186374;0.371748904117238;tg;2013-08-11
2533;0.0126885489666812;0.262834228595538;tg;2013-08-11
2659;0.012687523746502;0.212969148601998;cg;2013-08-11
703;0.0126838892626877;0.167608536685516;tg;2013-08-11
9415;0.0126830772658415;0.212894511248054;tg;2013-08-11
4642;0.0126822989757379;0.176646307162063;tg;2013-08-11
8269;0.0126814425218189;0.253628850436378;tg;2013-08-11
11037;0.0126789070329585;0.0407536297487952;tg;2013-08-11
13560;0.0126759231414433;0.181084616306332;cg;2013-08-11
4171;0.0126720450439028;0.262492361623702;tg;2013-08-11
2553;0.0126659938971294;0.167372062212067;tg;2013-08-11
4116;0.0126583280563644;0.194395752294168;tg;2013-08-11
730;0.0126499133532273;0.271069571854871;tg;2013-08-11
11315;0.0126496374506035;0.221368655385562;tg;2013-08-11
2830;0.0126409155055389;0.221216021346931;tg;2013-08-11
14079;0.0126322754237892;0.198507185230973;tg;2013-08-11
13154;0.0126265890152166;0.216455811689427;tg;2013-08-11
14448;0.0126180124347261;0.238840949657316;tg;2013-08-11
1967;0.0126137762234408;0.30182964534662;tg;2013-08-11
8023;0.0126135621587018;0.189203432380527;tg;2013-08-11
4103;0.0126037364332839;0.211562718701551;tg;2013-08-11
1419;0.0126021199548227;0.225037856336119;tg;2013-08-11
6119;0.0126002478348997;0.234004602648137;tg;2013-08-11
9804;0.0125944537112081;0.238395016676439;tg;2013-08-11
3880;0.0125914697771955;0.170884232690511;tg;2013-08-11
12909;0.0125813982050215;0.215681112086082;tg;2013-08-11
6035;0.0125630234403963;0.0942226758029719;tg;2013-08-11
6926;0.0125581719094037;0.349834788904817;tg;2013-08-11
749;0.0125410850670927;0.138847727528526;tg;2013-08-11
12711;0.0125386800902352;0.0806058005800832;tg;2013-08-11
1053;0.0125383322531846;0.304502354720197;tg;2013-08-11
2684;0.0125379215645335;0.161201848686859;cg;2013-08-11
7436;0.0125328390649393;0.152184474359977;tg;2013-08-11
8972;0.0125256963171773;0.246040463373125;tg;2013-08-11
8404;0.0125215419566875;0.357758341619642;tg;2013-08-11
14557;0.0125203911626033;0.3219529156098;tg;2013-08-11
12399;0.0125179505467882;0.160945078458705;tg;2013-08-11
7856;0.0125061528641618;0.263522506780551;tg;2013-08-11
1103;0.012502133676053;0.205392196106585;tg;2013-08-11
9092;0.01249406032121;0.316813672430683;tg;2013-08-11
13728;0.0124837732258338;0.236299993203282;tg;2013-08-11
2689;0.0124805149603351;0.160463763775736;tg;2013-08-11
4507;0.012478523983329;0.29859325245823;tg;2013-08-11
107;0.0124733496752068;0.325198045103607;tg;2013-08-11
5008;0.0124725015554246;0.120270550713023;tg;2013-08-11
7960;0.0124705747193286;0.262772824442996;tg;2013-08-11
5473;0.0124674930141683;0.13956148896457;tg;2013-08-11
6388;0.0124670511100952;0.472435621014132;tg;2013-08-11
1891;0.0124573785144609;0.0934303388584565;tg;2013-08-11
7119;0.01245700367957;0.240242213820278;tg;2013-08-11
4762;0.0124547048204813;0.173476245713847;tg;2013-08-11
9010;0.0124540126932128;0.195705913750487;tg;2013-08-11
11856;0.012453137043469;0.16900685987565;tg;2013-08-11
10923;0.0124495748772066;0.244545220802273;tg;2013-08-11
4815;0.0124446761465114;0.160002979026576;tg;2013-08-11
3839;0.0124309207933483;0.23973918672886;tg;2013-08-11
3212;0.0124288710021737;0.217505242538041;tg;2013-08-11
13697;0.0124287232687231;0.292962762762759;cg;2013-08-11
9919;0.0124279269910357;0.142033451326122;tg;2013-08-11
1656;0.0124155398210001;0.16849661185643;tg;2013-08-11
9017;0.0124133229192664;0.279299765683494;tg;2013-08-11
10184;0.0124075833191429;0.279170624680715;tg;2013-08-11
3308;0.0124038662011731;0.239217419594053;tg;2013-08-11
9720;0.0124025207972892;0.239191472519149;cg;2013-08-11
14796;0.0123986991715269;0.283398838206329;tg;2013-08-11
5629;0.012395467191228;0.371864015736839;tg;2013-08-11
14718;0.0123893255091879;0.234512232852486;tg;2013-08-11
2920;0.0123799010597795;0.172434336189786;tg;2013-08-11
9879;0.0123782642706312;0.238723668076459;tg;2013-08-11
11359;0.0123719974171923;0.119301403665783;tg;2013-08-11
11110;0.0123694902428509;0.198795378902962;tg;2013-08-11
9085;0.012366211572464;0.384235859572988;tg;2013-08-11
7365;0.0123551351083364;0.14561409234825;tg;2013-08-11
10301;0.0123488547487454;0.229335873905272;tg;2013-08-11
5605;0.0123468244970964;0.299851452072342;tg;2013-08-11
13568;0.012340536713533;0.189515385243543;tg;2013-08-11
1005;0.0123334292153133;0.167382253636394;tg;2013-08-11
1615;0.0123332566185443;0.213904919477877;cg;2013-08-11
5429;0.0123263023696997;0.140872027082283;tg;2013-08-11
14859;0.0123233429405313;0.452882853064524;tg;2013-08-11
565;0.0123209391617077;0.299222808212902;cg;2013-08-11
9272;0.012308213982552;0.293052713870287;tg;2013-08-11
2191;0.0123040631993112;0.114252015422175;tg;2013-08-11
2719;0.0122954040841616;0.188822277006767;tg;2013-08-11
12870;0.0122882282069787;0.109716323276595;tg;2013-08-11
12145;0.0122846323066406;0.193044221961495;tg;2013-08-11
5363;0.0122792267693469;0.118069488166797;tg;2013-08-11
968;0.012273213584166;0.175331622630943;tg;2013-08-11
5124;0.0122721757213497;0.291838325080878;cg;2013-08-11
8034;0.0122709902092906;0.210359832159268;tg;2013-08-11
10339;0.0122709237744723;0.184063856617084;tg;2013-08-11
11503;0.0122704626555943;0.276085409750872;tg;2013-08-11
3769;0.0122646975261948;0.254054448756892;tg;2013-08-11
126;0.0122589466321718;0.153236832902148;tg;2013-08-11
7253;0.0122582767328247;0.297701006368599;tg;2013-08-11
636;0.0122566504305706;0.140076004920807;tg;2013-08-11
7670;0.0122563029088028;0.0919222718160213;tg;2013-08-11
5649;0.0122414608885158;0.24045726745299;tg;2013-08-11
2396;0.0122374827310797;0.231638065981151;tg;2013-08-11
322;0.0122264870524442;0.205230318380314;tg;2013-08-11
14966;0.0122189299529065;0.152736624411332;tg;2013-08-11
3365;0.0122138926751505;0.16139786749306;tg;2013-08-11
13105;0.0122136064250636;0.209376110143948;tg;2013-08-11
5967;0.0122110747450611;0.292193574256819;tg;2013-08-11
5977;0.0122066279072874;0.220796357734757;tg;2013-08-11
9069;0.0122033837825573;0.161258999983793;tg;2013-08-11
14898;0.0122019799719217;0.348627999197762;tg;2013-08-11
7544;0.0121899143346796;0.195909337521637;tg;2013-08-11
5174;0.0121855855479999;0.204543757412856;tg;2013-08-11
14024;0.0121825962947646;0.213195435158381;tg;2013-08-11
14012;0.0121823435233456;0.139226783123949;tg;2013-08-11
3289;0.0121804758369546;0.230559006913784;cg;2013-08-11
10332;0.0121752984528516;0.19132611854481;tg;2013-08-11
11113;0.0121739563084252;0.186957186165101;tg;2013-08-11
10607;0.0121716630903971;0.256474329404796;tg;2013-08-11
7079;0.0121709858772343;0.239072936874245;cg;2013-08-11
10320;0.0121695036295497;0.165157549258175;tg;2013-08-11
14868;0.0121630005196214;0.173757150280306;tg;2013-08-11
7567;0.0121537909044703;0.264779016133104;tg;2013-08-11
8495;0.0121530708891421;0.167828121802438;tg;2013-08-11
2835;0.0121494209228715;0.256005655160506;cg;2013-08-11
5639;0.0121474962001345;0.135189877066013;tg;2013-08-11
4140;0.012146376349978;0.147491712821161;tg;2013-08-11
2327;0.0121439877451186;0.225531200980774;tg;2013-08-11
11563;0.0121422885143713;0.2298361754506;tg;2013-08-11
2481;0.012141644038144;0.112743837497052;tg;2013-08-11
5587;0.0121410108913262;0.156098711459908;tg;2013-08-11
11753;0.0121338489523897;0.121338489523897;tg;2013-08-11
4992;0.0121331370623735;0.290328636849652;cg;2013-08-11
2268;0.0121297898472765;0.24259579694553;tg;2013-08-11
13235;0.0121293454455068;0.194935908945646;cg;2013-08-11
3461;0.0121200065622601;0.190457245978373;tg;2013-08-11
6813;0.0121141154911636;0.160079383276091;tg;2013-08-11
2487;0.0121123383361775;0.147078394082155;tg;2013-08-11
6412;0.0121114569852669;0.216276017594052;tg;2013-08-11
13906;0.0121111499234271;0.220595945033851;tg;2013-08-11
2292;0.0121099217948227;0.260960286564488;tg;2013-08-11
12781;0.0121099097800119;0.320047615614601;tg;2013-08-11
955;0.012109122255531;0.151364028194138;tg;2013-08-11
5755;0.0120957733419086;0.142557328672495;tg;2013-08-11
13440;0.0120917330141168;0.362751990423504;tg;2013-08-11
8042;0.0120887400904398;0.114766519845947;tg;2013-08-11
2272;0.0120868053366881;0.103601188600184;tg;2013-08-11
11524;0.0120745484560287;0.15955653316895;tg;2013-08-11
2855;0.0120732077714833;0.168162536817089;tg;2013-08-11
9497;0.0120729337874721;0.198341055079899;tg;2013-08-11
5664;0.0120724544715639;0.0819202267713262;tg;2013-08-11
6053;0.0120667427077489;0.366311832199521;tg;2013-08-11
6945;0.0120618943603369;0.245545706621145;tg;2013-08-11
8187;0.0120614636954783;0.146460630587951;cg;2013-08-11
4970;0.0120600806969749;0.0904506052273115;cg;2013-08-11
4528;0.012059564599167;0.116288658634825;tg;2013-08-11
9934;0.0120594097717001;0.32732683666043;tg;2013-08-11
10134;0.0120529666747713;0.305628797824558;cg;2013-08-11
9397;0.0120517229806755;0.3055972612957;tg;2013-08-11
6999;0.0120395359461416;0.236490884656354;tg;2013-08-11
1174;0.012034150079144;0.159022697474403;tg;2013-08-11
14259;0.0120339174567796;0.262167487451271;cg;2013-08-11
13348;0.0120264512987199;0.210462897727598;cg;2013-08-11
6007;0.0120246742822318;0.240493485644637;tg;2013-08-11
5624;0.0120223494240996;0.120223494240996;tg;2013-08-11
5261;0.0120205624990033;0.352030758899381;cg;2013-08-11
6054;0.0120201679990514;0.188888354270807;tg;2013-08-11
14599;0.0120153378077489;0.163065298819449;tg;2013-08-11
10516;0.0120069547084472;0.135078240470031;tg;2013-08-11
6603;0.0120035664165375;0.0685918080944997;tg;2013-08-11
4744;0.0120001095191872;0.278573970981132;tg;2013-08-11
13444;0.0119911560535672;0.141324339202756;tg;2013-08-11
12376;0.0119890717358303;0.21837237804548;tg;2013-08-11
237;0.0119837856306466;0.222556018854866;tg;2013-08-11
10233;0.0119827484685026;0.235375416345587;tg;2013-08-11
2484;0.0119779627245142;0.134752080650784;tg;2013-08-11
9183;0.0119778172119873;0.27309423243331;tg;2013-08-11
6933;0.0119765721607862;0.256640832016847;tg;2013-08-11
14371;0.011973558237128;0.277957601933329;tg;2013-08-11
8563;0.011967033745103;0.230792793655557;tg;2013-08-11
13583;0.0119615893737974;0.200783821631598;tg;2013-08-11
10795;0.0119606010927405;0.102519437937775;tg;2013-08-11
5719;0.0119592943929645;0.149491179912057;tg;2013-08-11
5776;0.011954748817401;0.136625700770297;tg;2013-08-11
724;0.0119545919795187;0.153701896879526;tg;2013-08-11
2005;0.0119508334878481;0.298770837196204;tg;2013-08-11
10147;0.0119499655908813;0.204856552986537;cg;2013-08-11
3509;0.0119462679775391;0.243191883828475;cg;2013-08-11
5720;0.0119382544297392;0.157235546147785;tg;2013-08-11
7727;0.0119341317805477;0.247207015454202;tg;2013-08-11
2996;0.0119268726191944;0.438738528491795;tg;2013-08-11
13137;0.0119253646807177;0.306652234647027;tg;2013-08-11
10637;0.0119191756296101;0.170273937565858;tg;2013-08-11
9736;0.0119185350902159;0.19154788537847;tg;2013-08-11
3890;0.0119096076491617;0.293486759925771;tg;2013-08-11
13401;0.0119039344602386;0.191313232396692;tg;2013-08-11
13671;0.0119027421045531;0.212548966152733;tg;2013-08-11
13975;0.0118984714011828;0.0722407192214668;tg;2013-08-11
12803;0.0118978128046683;0.212460942940505;tg;2013-08-11
1577;0.0118960993665896;0.264784147191834;tg;2013-08-11
4743;0.0118910241097727;0.293028808419399;tg;2013-08-11
10848;0.0118760108365113;0.195105892314115;tg;2013-08-11
850;0.0118757773399872;0.162742133918343;tg;2013-08-11
13025;0.0118739663846153;0.17386879348901;tg;2013-08-11
2482;0.0118722223435361;0.182323414561447;tg;2013-08-11
10108;0.0118691452393025;0.110213491507809;tg;2013-08-11
7493;0.0118678450776425;0.23735690155285;tg;2013-08-11
2754;0.0118556768450742;0.190537663581549;tg;2013-08-11
4818;0.0118381035737727;0.198711024274042;tg;2013-08-11
7749;0.011838033726932;0.14374755239846;tg;2013-08-11
10967;0.0118366237449467;0.295915593623668;tg;2013-08-11
6854;0.0118325011228054;0.271709285042198;tg;2013-08-11
5728;0.0118313741562953;0.13713638226615;cg;2013-08-11
4772;0.0118306953437953;0.228163410201767;tg;2013-08-11
12575;0.0118303670310046;0.152104718970059;tg;2013-08-11
2737;0.011827208568572;0.17740812852858;tg;2013-08-11
12072;0.0118267597016273;0.20428039484629;cg;2013-08-11
12932;0.0118264916915785;0.105593675817666;tg;2013-08-11
12772;0.0118260401263741;0.346334032272383;tg;2013-08-11
557;0.0118253623978843;0.181603779681795;tg;2013-08-11
567;0.0118252123621816;0.278737148537137;tg;2013-08-11
5800;0.0118228823275608;0.202677982758186;tg;2013-08-11
8047;0.0118226622161919;0.164672795154101;tg;2013-08-11
1498;0.0118141110305837;0.257378847452003;tg;2013-08-11
14845;0.0118105606266103;0.0590528031330516;tg;2013-08-11
10981;0.0118080307557734;0.286766461211641;tg;2013-08-11
3450;0.0118062753317968;0.202393291402231;tg;2013-08-11
9244;0.0118029174781795;0.1559671238188;tg;2013-08-11
6909;0.0118018251739236;0.214961815667895;tg;2013-08-11
10325;0.0117997457274385;0.168567796106264;tg;2013-08-11
7804;0.0117957323920471;0.134808370194824;tg;2013-08-11
1038;0.0117956080553202;0.256975746919476;tg;2013-08-11
607;0.0117938775245147;0.185332361099517;tg;2013-08-11
6949;0.0117935460253333;0.172691209656666;cg;2013-08-11
12559;0.0117902455470517;0.134745663394876;tg;2013-08-11
13838;0.0117902426422438;0.36212888115463;tg;2013-08-11
423;0.011778186137157;0.121988356420554;tg;2013-08-11
14228;0.0117760946962873;0.222904649608296;tg;2013-08-11
13420;0.0117755531721615;0.248127727556259;tg;2013-08-11
1473;0.0117751201856374;0.243913203845346;tg;2013-08-11
8804;0.0117690414813071;0.193348538621474;tg;2013-08-11
6645;0.01176854628482;0.226964821207244;cg;2013-08-11
10182;0.0117674624380384;0.20172792750923;tg;2013-08-11
11122;0.0117634619382201;0.159646983447273;tg;2013-08-11
1497;0.0117584137441716;0.188974506602758;tg;2013-08-11
11202;0.0117580544478359;0.344343023115194;tg;2013-08-11
13669;0.0117534124994887;0.188894129456068;tg;2013-08-11
7839;0.0117434290184777;0.176151435277165;tg;2013-08-11
9935;0.0117361882400573;0.310170689201515;tg;2013-08-11
5564;0.0117351583405209;0.138307223298997;tg;2013-08-11
7797;0.0117270926414886;0.17590638962233;tg;2013-08-11
7123;0.0117263956591453;0.100511962792674;tg;2013-08-11
8085;0.0117243032395055;0.226111562476178;tg;2013-08-11
2842;0.0117240933446309;0.221920338309085;tg;2013-08-11
1304;0.0117220488964618;0.276305438273741;tg;2013-08-11
14293;0.0117171306554086;0.0795091008759866;cg;2013-08-11
8320;0.0117167634829054;0.213412477724348;tg;2013-08-11
5830;0.0117050946890678;0.146313683613347;tg;2013-08-11
9381;0.0117012451148248;0.150444580047748;tg;2013-08-11
14680;0.0116950607078403;0.183779525408919;tg;2013-08-11
13569;0.0116948631012453;0.1253021046562;cg;2013-08-11
8012;0.0116923712488341;0.133627099986675;tg;2013-08-11
388;0.0116890581048802;0.179510535182089;tg;2013-08-11
14798;0.0116888902935094;0.196206372783907;cg;2013-08-11
1136;0.0116884660220699;0.254641581195094;tg;2013-08-11
13337;0.0116837373315699;0.116837373315699;tg;2013-08-11
14350;0.0116796583742079;0.18770879529977;tg;2013-08-11
373;0.0116727823920297;0.258029926560656;tg;2013-08-11
10110;0.0116666631530133;0.0916666390593903;tg;2013-08-11
7743;0.0116662831640972;0.104163242536582;tg;2013-08-11
10185;0.0116660156244634;0.162490931912168;cg;2013-08-11
6902;0.0116659576517739;0.25831763371785;tg;2013-08-11
9577;0.0116649338352395;0.145811672940494;tg;2013-08-11
7131;0.011662035933511;0.154105474835681;tg;2013-08-11
5767;0.0116599754193888;0.233199508387776;tg;2013-08-11
11294;0.0116591152915974;0.17905069912096;tg;2013-08-11
14733;0.0116554953226192;0.174832429839289;tg;2013-08-11
9375;0.0116536430411104;0.120698445782929;tg;2013-08-11
4460;0.0116533038205135;0.29965638395606;tg;2013-08-11
516;0.0116504110714524;0.145630138393155;tg;2013-08-11
3523;0.0116459200479161;0.145574000598952;tg;2013-08-11
12661;0.0116456773481627;0.191321842148388;cg;2013-08-11
14731;0.0116428238343878;0.23701462805718;tg;2013-08-11
8850;0.0116424436037079;0.16216260733736;tg;2013-08-11
11297;0.0116394765940528;0.207847796322372;tg;2013-08-11
3416;0.0116332893481233;0.182808832613367;tg;2013-08-11
13293;0.0116227986173769;0.141133983211006;tg;2013-08-11
10947;0.0116227713737384;0.107925734184714;tg;2013-08-11
11669;0.011622034703499;0.203385607311232;tg;2013-08-11
11654;0.0116211317590066;0.141113742787937;cg;2013-08-11
8592;0.0116158323849393;0.219871113000636;tg;2013-08-11
3462;0.0116154089038247;0.157637692266193;tg;2013-08-11
7303;0.01161536964376;0.107857003834915;cg;2013-08-11
6998;0.0116109090201537;0.273685712617908;tg;2013-08-11
13645;0.0116101465969031;0.174152198953547;tg;2013-08-11
10668;0.0116045583840032;0.186501831171479;tg;2013-08-11
13134;0.0116029128406496;0.14918030795121;tg;2013-08-11
4009;0.0116019947147525;0.0994456689835925;tg;2013-08-11
156;0.0116016090756827;0.223745317888166;tg;2013-08-11
14755;0.0116014889143285;0.236173167184545;tg;2013-08-11
7528;0.0115964747272125;0.144955934090156;tg;2013-08-11
8557;0.0115950228384975;0.115950228384975;tg;2013-08-11
3987;0.0115890398268791;0.157279826221931;tg;2013-08-11
377;0.0115858015546038;0.144822519432548;tg;2013-08-11
3275;0.0115794194789603;0.128200715659917;tg;2013-08-11
9866;0.0115757821831373;0.214978811972549;tg;2013-08-11
7105;0.0115757076845489;0.144696346056861;tg;2013-08-11
9018;0.01156840540065;0.231368108013;tg;2013-08-11
3981;0.0115682588816466;0.235496698662091;tg;2013-08-11
3489;0.0115680633280712;0.198309657052648;tg;2013-08-11
8281;0.0115627758432039;0.19408945165378;tg;2013-08-11
6019;0.0115616338898525;0.247749297639697;tg;2013-08-11
9574;0.0115525680106692;0.218673608773381;tg;2013-08-11
8838;0.0115428498823479;0.148408069915902;tg;2013-08-11
10058;0.011542276415114;0.164889663073057;tg;2013-08-11
11573;0.0115389124861372;0.197809928333781;tg;2013-08-11
