msisdn;churn_postpaid_propensity_score;target;delivery_date
1110;0.00910165465135056;tg;2013-05-23
12756;0.00909902215778107;tg;2013-05-23
5491;0.0090930164096171;tg;2013-05-23
12042;0.00907926303313066;cg;2013-05-23
11685;0.00907296314320333;tg;2013-05-23
12128;0.0090708343351649;tg;2013-05-23
11313;0.00906920334584351;tg;2013-05-23
12538;0.00906851679148012;tg;2013-05-23
11786;0.00906437285128084;tg;2013-05-23
14045;0.00905814987479251;tg;2013-05-23
8195;0.00905452971068571;tg;2013-05-23
10868;0.00904865198192212;tg;2013-05-23
3863;0.00904595303895561;cg;2013-05-23
13507;0.00904448177060862;tg;2013-05-23
3565;0.00904228000304591;tg;2013-05-23
232;0.00903897016992387;tg;2013-05-23
13305;0.00903510472990706;tg;2013-05-23
12802;0.00903153226854702;tg;2013-05-23
6213;0.00900350169867246;tg;2013-05-23
2523;0.00900323275693611;tg;2013-05-23
2326;0.00900055332214994;tg;2013-05-23
14207;0.00899427192148955;tg;2013-05-23
7269;0.00899411125636706;tg;2013-05-23
11115;0.00897388691651495;tg;2013-05-23
13606;0.00896613380179213;tg;2013-05-23
12409;0.00896240863620193;tg;2013-05-23
14506;0.0089560846400736;tg;2013-05-23
14287;0.00895433073847236;tg;2013-05-23
197;0.00894712332112374;tg;2013-05-23
8890;0.00894656812137793;tg;2013-05-23
3553;0.00893289838701589;tg;2013-05-23
10228;0.00893145288911814;tg;2013-05-23
3632;0.00892505926417575;tg;2013-05-23
4002;0.0089214753597699;tg;2013-05-23
9126;0.00891861274232512;tg;2013-05-23
3469;0.00891734432608346;tg;2013-05-23
835;0.00890256237470853;tg;2013-05-23
3944;0.0088934208292068;tg;2013-05-23
8609;0.00889174907146082;tg;2013-05-23
4572;0.00888812107211217;tg;2013-05-23
11569;0.008885467200177;tg;2013-05-23
728;0.00886404745063417;cg;2013-05-23
3713;0.00885527390297799;tg;2013-05-23
2646;0.00885228510590631;tg;2013-05-23
3399;0.00884809592263557;tg;2013-05-23
4378;0.00884409043484863;cg;2013-05-23
8896;0.00883519243819215;cg;2013-05-23
10394;0.00882948565344814;tg;2013-05-23
12392;0.00882519286092807;tg;2013-05-23
11264;0.00882403479001862;tg;2013-05-23
5243;0.00881851666979136;tg;2013-05-23
4987;0.00880220844393406;tg;2013-05-23
10502;0.00880025397135144;tg;2013-05-23
5159;0.00879409259334774;tg;2013-05-23
657;0.0087661634041782;tg;2013-05-23
12672;0.00874651636532978;tg;2013-05-23
4990;0.00873711435795033;tg;2013-05-23
2906;0.00872868595746387;tg;2013-05-23
574;0.0087276882369288;tg;2013-05-23
11321;0.00872319724688258;tg;2013-05-23
645;0.00870990425524253;cg;2013-05-23
10496;0.00870740059769455;tg;2013-05-23
7270;0.00870690573868052;cg;2013-05-23
14325;0.00870470095345654;cg;2013-05-23
2773;0.00870296319049727;tg;2013-05-23
13878;0.00869392304128508;cg;2013-05-23
5131;0.00868418822095037;tg;2013-05-23
9591;0.00866519727277761;tg;2013-05-23
12964;0.00865706758487875;tg;2013-05-23
6474;0.00864854468708119;tg;2013-05-23
533;0.00864559792951166;tg;2013-05-23
1532;0.00864426530241806;tg;2013-05-23
274;0.00863125518123078;tg;2013-05-23
1115;0.00861331450415337;tg;2013-05-23
2424;0.00860894255254575;tg;2013-05-23
10303;0.0086088147831977;tg;2013-05-23
14312;0.00860213917239244;cg;2013-05-23
2644;0.00860026602707524;tg;2013-05-23
4046;0.00859650270142938;cg;2013-05-23
681;0.00859428643399678;tg;2013-05-23
6376;0.00858857481939489;tg;2013-05-23
11870;0.00858110869154648;tg;2013-05-23
3665;0.00857869272540092;tg;2013-05-23
11615;0.00856546780795299;tg;2013-05-23
13312;0.00856481317313923;tg;2013-05-23
11660;0.00856439474449151;tg;2013-05-23
5724;0.00856012799816409;tg;2013-05-23
14602;0.00855455524004659;cg;2013-05-23
8019;0.0085522481887905;cg;2013-05-23
969;0.008548226585777;tg;2013-05-23
5480;0.00854253199082962;tg;2013-05-23
7250;0.00852493945118009;tg;2013-05-23
6929;0.00851257826584628;tg;2013-05-23
7088;0.00850823256792128;tg;2013-05-23
2119;0.00850052150509334;tg;2013-05-23
3433;0.00847921356093085;tg;2013-05-23
13718;0.00847849034468138;tg;2013-05-23
11983;0.00847681419149693;cg;2013-05-23
10969;0.0084728524884104;tg;2013-05-23
7219;0.00846906021928226;cg;2013-05-23
347;0.00845353642543415;tg;2013-05-23
11184;0.00844362863145771;cg;2013-05-23
2343;0.0084377030940216;tg;2013-05-23
12142;0.00843413095694562;tg;2013-05-23
12238;0.00842376405532984;tg;2013-05-23
872;0.00841619482396976;cg;2013-05-23
9003;0.00841284103382057;tg;2013-05-23
5871;0.00841268377944643;cg;2013-05-23
13241;0.00841221225075162;tg;2013-05-23
1160;0.00841161501153367;tg;2013-05-23
13908;0.00840992030122401;tg;2013-05-23
14881;0.00839958184452403;tg;2013-05-23
12391;0.00839878300013458;tg;2013-05-23
9615;0.0083962438357731;tg;2013-05-23
8620;0.00839263763589314;cg;2013-05-23
5234;0.00839095563736145;tg;2013-05-23
4350;0.00838952510900388;cg;2013-05-23
2797;0.0083856217480842;tg;2013-05-23
7351;0.00836456758590967;tg;2013-05-23
12192;0.00835202059877048;tg;2013-05-23
6566;0.00835152995860625;tg;2013-05-23
3287;0.00835028295159592;cg;2013-05-23
2705;0.00834321827986123;tg;2013-05-23
11722;0.00834120932246364;tg;2013-05-23
6236;0.00832945893515704;tg;2013-05-23
9352;0.00832375526432796;tg;2013-05-23
2516;0.00831097151877051;tg;2013-05-23
9082;0.00830551305407379;tg;2013-05-23
10632;0.00828887474022099;tg;2013-05-23
8390;0.00828521107173294;tg;2013-05-23
8778;0.00828307184162369;tg;2013-05-23
11278;0.00827239128139506;tg;2013-05-23
1357;0.00825190095486086;tg;2013-05-23
3810;0.00824220578756806;tg;2013-05-23
3625;0.0082265563007807;tg;2013-05-23
5277;0.00822329690859851;tg;2013-05-23
4988;0.00821645900296849;tg;2013-05-23
7838;0.00820756363018011;tg;2013-05-23
12522;0.00820576411490008;tg;2013-05-23
12075;0.00820278866074391;tg;2013-05-23
11591;0.00819907201792905;tg;2013-05-23
8382;0.00819573491507904;tg;2013-05-23
1632;0.00819228173471126;tg;2013-05-23
10827;0.00819153671881043;tg;2013-05-23
2388;0.00818945661431652;tg;2013-05-23
8092;0.00818812311998595;tg;2013-05-23
14866;0.008173762071433;tg;2013-05-23
6870;0.00816319252471309;cg;2013-05-23
2117;0.00815828389163291;tg;2013-05-23
4824;0.00815826143474627;tg;2013-05-23
1887;0.00815516621679613;tg;2013-05-23
10404;0.00814666941370613;cg;2013-05-23
6543;0.0081452242122997;tg;2013-05-23
100;0.00814517415627083;tg;2013-05-23
6;0.0081400154168721;tg;2013-05-23
10835;0.00813724516315123;cg;2013-05-23
11528;0.00813647125187933;tg;2013-05-23
9679;0.00812403451517557;tg;2013-05-23
6529;0.00812203817574467;tg;2013-05-23
11619;0.00811882057517404;tg;2013-05-23
14890;0.00811721331954233;cg;2013-05-23
13856;0.0081133638266685;tg;2013-05-23
11741;0.00810729138908114;tg;2013-05-23
7950;0.00809962426447043;tg;2013-05-23
3705;0.00809825050871195;tg;2013-05-23
2821;0.0080946826646196;tg;2013-05-23
7635;0.00808859744073192;tg;2013-05-23
3503;0.00808818963587254;tg;2013-05-23
14769;0.00807722871149951;tg;2013-05-23
10348;0.00807007488228977;tg;2013-05-23
2306;0.00806462485473931;tg;2013-05-23
3960;0.00805825613087713;tg;2013-05-23
1691;0.00805814720269097;tg;2013-05-23
234;0.00805400999096153;tg;2013-05-23
5271;0.00804930880253664;tg;2013-05-23
2301;0.00804752789156427;tg;2013-05-23
11911;0.00804447767321304;tg;2013-05-23
13538;0.00804041220650596;tg;2013-05-23
9077;0.00804035508729001;tg;2013-05-23
7704;0.0080398213542686;cg;2013-05-23
13494;0.00803447225067928;cg;2013-05-23
6912;0.00802729527446333;cg;2013-05-23
11213;0.00801459324104422;cg;2013-05-23
4698;0.00801267412761868;tg;2013-05-23
12359;0.00800845972809045;tg;2013-05-23
13072;0.00799953668843181;tg;2013-05-23
12416;0.00799575110541646;tg;2013-05-23
10715;0.00798825241019903;tg;2013-05-23
11191;0.00797506402365944;tg;2013-05-23
4441;0.00797194324583018;tg;2013-05-23
10277;0.00797137174210674;tg;2013-05-23
9075;0.00796826053525284;tg;2013-05-23
10258;0.00796286711155668;tg;2013-05-23
886;0.00796147622284052;tg;2013-05-23
11876;0.00796069892445857;tg;2013-05-23
12153;0.00795847642931575;tg;2013-05-23
12567;0.00795014905827711;tg;2013-05-23
12453;0.00794426911646065;tg;2013-05-23
209;0.00794403330845607;tg;2013-05-23
5743;0.00794109728741231;tg;2013-05-23
2687;0.00793971611038433;cg;2013-05-23
11086;0.00793211010905898;tg;2013-05-23
3133;0.00792624229635011;tg;2013-05-23
5167;0.00792471937164133;tg;2013-05-23
13999;0.00792394417870775;tg;2013-05-23
14494;0.00792273098201615;tg;2013-05-23
11385;0.00791107449202265;tg;2013-05-23
7400;0.00790900811727392;tg;2013-05-23
3283;0.00790749113545502;tg;2013-05-23
9722;0.00790226893622001;cg;2013-05-23
9622;0.00790220030859171;tg;2013-05-23
5455;0.00790039164286822;cg;2013-05-23
7437;0.00790009446727168;cg;2013-05-23
8738;0.00788886308427645;cg;2013-05-23
875;0.00788264805965231;tg;2013-05-23
9042;0.00787967391767587;tg;2013-05-23
6109;0.00787926490769374;tg;2013-05-23
9391;0.00787644504268022;tg;2013-05-23
13211;0.00787236106003289;cg;2013-05-23
421;0.0078693385658647;tg;2013-05-23
13642;0.00785930132234041;tg;2013-05-23
6996;0.00785561140942113;tg;2013-05-23
8028;0.00785478525435998;tg;2013-05-23
14927;0.00784764204297809;tg;2013-05-23
4049;0.00784736543311597;tg;2013-05-23
134;0.00784464281700107;tg;2013-05-23
8789;0.00783055281121408;tg;2013-05-23
6181;0.00782716117487169;cg;2013-05-23
2312;0.00782715119136991;tg;2013-05-23
6798;0.00782705717221209;tg;2013-05-23
11945;0.00782700617483438;tg;2013-05-23
2995;0.0078215695651732;tg;2013-05-23
8819;0.00781031828243506;tg;2013-05-23
7553;0.00780757141122628;tg;2013-05-23
12147;0.00780733763617852;tg;2013-05-23
8943;0.00780587654534193;tg;2013-05-23
1097;0.00779639586432182;tg;2013-05-23
13374;0.00779013681466441;tg;2013-05-23
8266;0.00778650678068146;tg;2013-05-23
3420;0.00778105897314057;tg;2013-05-23
6429;0.00778071099142626;tg;2013-05-23
2267;0.00777517783122565;tg;2013-05-23
14324;0.00777458320928895;tg;2013-05-23
10421;0.00776654333007165;tg;2013-05-23
10985;0.00776527512602145;tg;2013-05-23
14081;0.00776208707528704;tg;2013-05-23
10763;0.00775468128553261;tg;2013-05-23
11382;0.00775467260225649;tg;2013-05-23
5925;0.00774705808137553;cg;2013-05-23
3982;0.00774221303242958;tg;2013-05-23
5565;0.00772693423292053;cg;2013-05-23
7416;0.00772363681773786;tg;2013-05-23
4001;0.00772348472993313;tg;2013-05-23
739;0.00772138395556537;cg;2013-05-23
5628;0.00772106506885349;tg;2013-05-23
10941;0.00771600323500564;tg;2013-05-23
4089;0.00770754155113508;tg;2013-05-23
319;0.00770737277678899;tg;2013-05-23
6692;0.00770463366489399;tg;2013-05-23
12406;0.00770094748433355;tg;2013-05-23
10159;0.00769493878940247;tg;2013-05-23
11261;0.00769486394266524;tg;2013-05-23
11996;0.00769161034976887;tg;2013-05-23
2544;0.00768419912022899;tg;2013-05-23
2416;0.00768216984979142;tg;2013-05-23
10699;0.00766748068455613;tg;2013-05-23
3923;0.00766704469123177;tg;2013-05-23
2059;0.0076634816215076;tg;2013-05-23
12884;0.00766148061546039;cg;2013-05-23
12193;0.00765662477869127;tg;2013-05-23
14318;0.00765657771901996;tg;2013-05-23
3950;0.00765576609672235;cg;2013-05-23
8308;0.00765365789757785;tg;2013-05-23
7953;0.00763479674760215;tg;2013-05-23
11091;0.00762771712808041;tg;2013-05-23
9395;0.00761982758026181;tg;2013-05-23
9939;0.00761286324215304;tg;2013-05-23
8416;0.00760895433892809;tg;2013-05-23
45;0.00760606357626209;tg;2013-05-23
9861;0.00760572429522484;tg;2013-05-23
11690;0.00759895106115591;tg;2013-05-23
9008;0.00759533164296144;tg;2013-05-23
6277;0.00759348076426083;tg;2013-05-23
2826;0.00759083625074048;tg;2013-05-23
9701;0.00758730298417231;tg;2013-05-23
1092;0.00758687987795125;tg;2013-05-23
10388;0.00758607972601025;cg;2013-05-23
14139;0.00758530308656371;tg;2013-05-23
10705;0.00758062356780285;tg;2013-05-23
9483;0.00758044264106799;tg;2013-05-23
9448;0.00757644619368714;tg;2013-05-23
10871;0.00757282881735196;cg;2013-05-23
4055;0.00757072847148625;cg;2013-05-23
11423;0.00756769559695427;tg;2013-05-23
6049;0.00756623464164895;tg;2013-05-23
6643;0.00756214523487302;tg;2013-05-23
10264;0.00755935771825287;tg;2013-05-23
14246;0.00755497897809736;tg;2013-05-23
12705;0.00755209741425826;tg;2013-05-23
14346;0.00754290039003015;cg;2013-05-23
12006;0.00753786508191075;tg;2013-05-23
8184;0.00753488613980115;tg;2013-05-23
2367;0.00752197211062934;cg;2013-05-23
4675;0.00751619666762042;cg;2013-05-23
9119;0.00751368626727708;tg;2013-05-23
8875;0.00750923804442246;tg;2013-05-23
6862;0.00750420991833616;tg;2013-05-23
8211;0.00750212107748982;cg;2013-05-23
10295;0.00750146927607102;tg;2013-05-23
2988;0.00750057373878373;tg;2013-05-23
1747;0.00749839760317993;tg;2013-05-23
8947;0.00749650877807043;tg;2013-05-23
3349;0.00749549995532151;tg;2013-05-23
6554;0.00748991560806748;cg;2013-05-23
10528;0.00748651321787081;cg;2013-05-23
11888;0.00748355196679209;tg;2013-05-23
13322;0.00748065937395748;tg;2013-05-23
798;0.00747167189929088;tg;2013-05-23
6284;0.00746681215073351;tg;2013-05-23
8929;0.0074554141064103;tg;2013-05-23
6548;0.00744501762519901;tg;2013-05-23
9152;0.00743697110194302;cg;2013-05-23
11803;0.00743496868252167;tg;2013-05-23
1994;0.00743421075335975;tg;2013-05-23
9786;0.00743305751729933;tg;2013-05-23
13680;0.0074283895548773;tg;2013-05-23
13140;0.00742819714725363;tg;2013-05-23
11658;0.00741923519488876;tg;2013-05-23
10581;0.0074157729158526;cg;2013-05-23
3766;0.00741465066795704;tg;2013-05-23
1750;0.00741280064597329;tg;2013-05-23
11998;0.00740503451353157;cg;2013-05-23
1699;0.00740498887909057;tg;2013-05-23
4059;0.00739975606951466;tg;2013-05-23
3248;0.00739826447372223;cg;2013-05-23
8437;0.00738903861961685;tg;2013-05-23
5428;0.00738564134386885;tg;2013-05-23
9984;0.0073851510344425;cg;2013-05-23
9928;0.00738369945211925;tg;2013-05-23
13031;0.00737731642541675;tg;2013-05-23
9612;0.00737678901175981;tg;2013-05-23
334;0.00737637848164057;tg;2013-05-23
4111;0.00737308027843713;tg;2013-05-23
12877;0.00736991011755546;tg;2013-05-23
937;0.00735920809836197;tg;2013-05-23
6642;0.00735700778402721;tg;2013-05-23
13243;0.0073522617696685;tg;2013-05-23
8762;0.00734773860957618;tg;2013-05-23
6669;0.00734238327214301;tg;2013-05-23
4719;0.00734164657007718;tg;2013-05-23
4552;0.00733859291345952;tg;2013-05-23
12232;0.0073359418011897;tg;2013-05-23
5706;0.00732895261585797;tg;2013-05-23
1225;0.00732490975445212;cg;2013-05-23
5566;0.00732227420055088;tg;2013-05-23
13954;0.00731878129092338;tg;2013-05-23
10092;0.00731415974628399;tg;2013-05-23
10319;0.0073136148144642;cg;2013-05-23
7899;0.00730853783559986;tg;2013-05-23
3829;0.00730541542122803;cg;2013-05-23
2831;0.00730110124417574;tg;2013-05-23
5391;0.00729494870267871;cg;2013-05-23
1309;0.00729460127139925;cg;2013-05-23
11562;0.00729312413919905;tg;2013-05-23
2304;0.00729041492881968;tg;2013-05-23
13129;0.00728902434531307;tg;2013-05-23
465;0.00728667026580186;tg;2013-05-23
14858;0.00728242249832428;tg;2013-05-23
5725;0.00728099049303576;tg;2013-05-23
2069;0.00727844544547705;tg;2013-05-23
6719;0.00727842120282616;cg;2013-05-23
256;0.00727761853290284;tg;2013-05-23
2774;0.00727222185773744;tg;2013-05-23
11810;0.00727178000497988;tg;2013-05-23
11763;0.00727088179477546;tg;2013-05-23
4215;0.0072700393129582;tg;2013-05-23
8634;0.00726584192155218;tg;2013-05-23
9016;0.00726562257506019;tg;2013-05-23
5729;0.00726456125009621;tg;2013-05-23
3141;0.00725740405895003;tg;2013-05-23
7041;0.00725709494546049;cg;2013-05-23
7697;0.00725662010376104;tg;2013-05-23
11275;0.00725403246179952;tg;2013-05-23
11939;0.00725340874220782;tg;2013-05-23
11034;0.0072525414607717;tg;2013-05-23
5004;0.0072516215520203;tg;2013-05-23
14201;0.00725098522226267;cg;2013-05-23
4263;0.00724846280470896;tg;2013-05-23
2047;0.00724792063733809;cg;2013-05-23
9071;0.007247267282603;tg;2013-05-23
1499;0.00724628889747049;tg;2013-05-23
14127;0.00724469775111568;tg;2013-05-23
12235;0.0072383416173356;tg;2013-05-23
11543;0.00723777327009903;tg;2013-05-23
7143;0.00723621911911642;tg;2013-05-23
12150;0.00723329178228135;tg;2013-05-23
6893;0.00723287353126876;tg;2013-05-23
2693;0.00723237769608931;tg;2013-05-23
8631;0.00722649085694882;tg;2013-05-23
10237;0.00722594073716206;tg;2013-05-23
3673;0.00721846009060882;tg;2013-05-23
9610;0.0072164640865365;tg;2013-05-23
7897;0.00721541597164759;tg;2013-05-23
5021;0.00721304206717167;tg;2013-05-23
11733;0.00721292639704491;tg;2013-05-23
4979;0.00720967161631892;tg;2013-05-23
14625;0.00720541836751222;tg;2013-05-23
5497;0.00720241164412872;tg;2013-05-23
1251;0.00720162905091387;tg;2013-05-23
14365;0.00719879413670678;tg;2013-05-23
3791;0.00719834375415651;tg;2013-05-23
994;0.0071966957728832;tg;2013-05-23
13212;0.00719619797791437;tg;2013-05-23
13431;0.00719558469639852;tg;2013-05-23
3752;0.00719402260055554;tg;2013-05-23
9335;0.00719358559184053;tg;2013-05-23
7712;0.00719282917816924;tg;2013-05-23
10124;0.00718858039809974;tg;2013-05-23
3187;0.00717962874844755;tg;2013-05-23
8969;0.00717678981193721;tg;2013-05-23
10254;0.00717635842179202;tg;2013-05-23
11523;0.00717606509727761;tg;2013-05-23
13652;0.00717584761951726;tg;2013-05-23
8980;0.00717312676000838;tg;2013-05-23
8545;0.00717014654940424;tg;2013-05-23
5011;0.00716892529514459;cg;2013-05-23
9559;0.00716479059191557;tg;2013-05-23
13262;0.00716352804108522;tg;2013-05-23
7311;0.00716262247303616;tg;2013-05-23
6356;0.00716105301914218;tg;2013-05-23
7987;0.00716096133642889;tg;2013-05-23
4599;0.00716066483591106;tg;2013-05-23
11859;0.00715815378228373;tg;2013-05-23
8169;0.00715783270914239;tg;2013-05-23
1842;0.0071560051593332;tg;2013-05-23
13372;0.00715499813906895;tg;2013-05-23
11168;0.00715239671931903;tg;2013-05-23
10105;0.00715199642990658;tg;2013-05-23
651;0.0071509687205964;tg;2013-05-23
8717;0.00714412555926239;tg;2013-05-23
12641;0.00713735905667151;tg;2013-05-23
13201;0.00713733845245091;cg;2013-05-23
8273;0.00713379428341283;tg;2013-05-23
10558;0.00712713926560544;tg;2013-05-23
4388;0.0071242876538969;cg;2013-05-23
11141;0.00712380105605345;tg;2013-05-23
2513;0.0071203894774385;tg;2013-05-23
5915;0.00711004944965908;tg;2013-05-23
13456;0.00710898522263742;tg;2013-05-23
14189;0.00710886060780301;tg;2013-05-23
12186;0.00710649646709589;tg;2013-05-23
7943;0.00710535175510165;tg;2013-05-23
8177;0.00710486051294379;tg;2013-05-23
8971;0.0071023206159984;tg;2013-05-23
323;0.00710085543282126;tg;2013-05-23
1500;0.00710010658009061;tg;2013-05-23
36;0.00709792542912909;tg;2013-05-23
12627;0.00709632969231758;tg;2013-05-23
14662;0.00709030582499948;tg;2013-05-23
10751;0.00708941246327749;tg;2013-05-23
9907;0.00708902311752725;tg;2013-05-23
2641;0.00708637581416924;tg;2013-05-23
1150;0.00708436400128736;tg;2013-05-23
10896;0.00708421508165038;tg;2013-05-23
13586;0.00708306154652913;tg;2013-05-23
1832;0.00708301991321446;tg;2013-05-23
6059;0.00708229449009019;tg;2013-05-23
10720;0.00708039604979117;tg;2013-05-23
10971;0.00707963501797273;tg;2013-05-23
9417;0.00707905341929765;cg;2013-05-23
14631;0.00707265603492857;tg;2013-05-23
12197;0.00707227555289149;tg;2013-05-23
10273;0.00706823237620776;tg;2013-05-23
4008;0.00706794524731907;cg;2013-05-23
644;0.00706792647017407;tg;2013-05-23
5309;0.00706343170427934;tg;2013-05-23
9945;0.0070601190893277;tg;2013-05-23
7098;0.00705896155959992;tg;2013-05-23
13929;0.00705361575828322;cg;2013-05-23
5489;0.00705135453824468;cg;2013-05-23
14977;0.0070478281626659;tg;2013-05-23
3457;0.00704743312574982;tg;2013-05-23
13108;0.00704702668275919;tg;2013-05-23
6730;0.00704539961713867;tg;2013-05-23
10656;0.00704390842797776;tg;2013-05-23
3648;0.00704280346959809;tg;2013-05-23
14285;0.00704251336429536;tg;2013-05-23
1296;0.00704202352614572;cg;2013-05-23
13720;0.0070413384862255;tg;2013-05-23
11151;0.00703893851938996;tg;2013-05-23
10142;0.00703825055087505;tg;2013-05-23
121;0.00703786212615662;tg;2013-05-23
13438;0.00703050799776281;tg;2013-05-23
6423;0.00703016862121781;cg;2013-05-23
819;0.00702978578568965;tg;2013-05-23
9182;0.00702897760872803;tg;2013-05-23
1243;0.00702889099373118;tg;2013-05-23
2740;0.00702747124234206;tg;2013-05-23
8767;0.00701417454061182;tg;2013-05-23
13815;0.00701394601837069;tg;2013-05-23
3564;0.00701193841207261;tg;2013-05-23
1951;0.00701021202415742;cg;2013-05-23
6978;0.00700709638721381;tg;2013-05-23
10863;0.00700602449623449;tg;2013-05-23
10370;0.00700597741808838;cg;2013-05-23
3412;0.00700429429349079;tg;2013-05-23
9298;0.00700352484686841;tg;2013-05-23
8529;0.00700336794016026;tg;2013-05-23
7487;0.0070020011677769;tg;2013-05-23
12029;0.0069964016312995;tg;2013-05-23
1540;0.00699527178028423;tg;2013-05-23
4582;0.00699396190536405;tg;2013-05-23
6533;0.00699362410016436;tg;2013-05-23
12640;0.00699194488645838;tg;2013-05-23
14746;0.00699192198740579;tg;2013-05-23
7498;0.00699148076804844;tg;2013-05-23
12950;0.00699084635343176;tg;2013-05-23
11219;0.00698434488910113;tg;2013-05-23
4114;0.00698390724065321;tg;2013-05-23
12163;0.00698364704557433;tg;2013-05-23
9197;0.00698310986471389;tg;2013-05-23
8758;0.00697912174352589;tg;2013-05-23
8158;0.00697525116800299;tg;2013-05-23
13631;0.00697145181697642;cg;2013-05-23
8241;0.0069689367601122;tg;2013-05-23
10527;0.00696713948318988;tg;2013-05-23
5043;0.00696647388772752;cg;2013-05-23
477;0.00696288273317526;tg;2013-05-23
6575;0.00696138787034145;cg;2013-05-23
930;0.00695916024170941;tg;2013-05-23
2129;0.00695787548342377;tg;2013-05-23
9521;0.00695769294914979;tg;2013-05-23
11709;0.00695678744860688;tg;2013-05-23
5248;0.00695664359430672;tg;2013-05-23
10161;0.00695444982628613;cg;2013-05-23
11170;0.00695440265459984;cg;2013-05-23
8375;0.00695215445874832;tg;2013-05-23
603;0.0069495976241848;tg;2013-05-23
10269;0.00694809122897803;tg;2013-05-23
13795;0.00694309369552051;cg;2013-05-23
6434;0.00694187082289794;tg;2013-05-23
7512;0.00693965509549482;tg;2013-05-23
10631;0.00693961231330396;tg;2013-05-23
1116;0.00693934276995575;cg;2013-05-23
1211;0.00693825196122252;cg;2013-05-23
11279;0.00693637861193084;tg;2013-05-23
7585;0.00693626323947381;tg;2013-05-23
10643;0.00693569706832807;tg;2013-05-23
10312;0.00693548837916521;tg;2013-05-23
9252;0.00693391479900908;tg;2013-05-23
8707;0.00693187218500061;tg;2013-05-23
7366;0.00693138551028075;tg;2013-05-23
697;0.00693108349188124;tg;2013-05-23
6285;0.00692856295908845;tg;2013-05-23
10470;0.00692768589780125;cg;2013-05-23
12114;0.00692670494536971;tg;2013-05-23
461;0.00692411147539937;tg;2013-05-23
9683;0.0069228489148788;cg;2013-05-23
1607;0.00692281679662143;tg;2013-05-23
13629;0.00692260042605225;tg;2013-05-23
14919;0.00691328184456512;cg;2013-05-23
12412;0.00691194669787143;tg;2013-05-23
12239;0.00691131079085486;cg;2013-05-23
9238;0.00690883688121078;cg;2013-05-23
3338;0.00690787766269658;tg;2013-05-23
903;0.00690489554176809;cg;2013-05-23
2762;0.00690360273125369;cg;2013-05-23
470;0.00689793797996947;tg;2013-05-23
7244;0.00689473743301413;tg;2013-05-23
7280;0.00689257008660671;tg;2013-05-23
7482;0.00689204002115745;tg;2013-05-23
853;0.0068881372298017;tg;2013-05-23
2870;0.00688595661933547;tg;2013-05-23
7745;0.00688511274352973;cg;2013-05-23
3233;0.00688485131438082;tg;2013-05-23
14379;0.00688483108630176;tg;2013-05-23
9885;0.00688426048222715;tg;2013-05-23
3271;0.00688281325764635;cg;2013-05-23
12752;0.00688201759739526;tg;2013-05-23
5727;0.00688170165625753;tg;2013-05-23
1707;0.00687908965849052;tg;2013-05-23
6190;0.00687842812746932;cg;2013-05-23
13744;0.00687787871469633;tg;2013-05-23
11175;0.00687764591432787;tg;2013-05-23
11979;0.00687702216846414;tg;2013-05-23
1363;0.00687534528011795;tg;2013-05-23
1143;0.00687446223200856;tg;2013-05-23
1159;0.00686683879620478;tg;2013-05-23
7287;0.00686522492940598;tg;2013-05-23
135;0.00686487892874569;tg;2013-05-23
8798;0.00686263875705946;tg;2013-05-23
14209;0.00685945195646714;tg;2013-05-23
5746;0.00685828059898217;tg;2013-05-23
11629;0.0068572281014103;tg;2013-05-23
1359;0.00685656839858797;tg;2013-05-23
1196;0.00685589699785201;tg;2013-05-23
5744;0.00685430435377208;tg;2013-05-23
11668;0.00685096498177761;tg;2013-05-23
14390;0.00684835108957072;tg;2013-05-23
10403;0.00684517816902972;tg;2013-05-23
14330;0.00684254573526494;tg;2013-05-23
4251;0.00684232360213502;tg;2013-05-23
10504;0.00684190224317416;tg;2013-05-23
452;0.00684024675282148;tg;2013-05-23
14613;0.00683935098412055;tg;2013-05-23
7007;0.00683889535417105;tg;2013-05-23
282;0.0068359841261035;tg;2013-05-23
3991;0.0068336214883953;tg;2013-05-23
9063;0.00683329817718333;tg;2013-05-23
12736;0.00683315423221202;cg;2013-05-23
4951;0.00683287114250069;tg;2013-05-23
2629;0.00683074048522973;tg;2013-05-23
5988;0.00682775222010736;cg;2013-05-23
7866;0.00682707563323019;tg;2013-05-23
9676;0.0068263939226569;tg;2013-05-23
12347;0.00682190780557952;cg;2013-05-23
4917;0.00681819908893178;tg;2013-05-23
13578;0.00681573370470492;tg;2013-05-23
13168;0.00681435227193883;tg;2013-05-23
10580;0.00681420993914372;tg;2013-05-23
1422;0.00681108884938848;tg;2013-05-23
13666;0.00680236778500286;tg;2013-05-23
9910;0.00680223527817018;tg;2013-05-23
7130;0.00679878263970072;tg;2013-05-23
13692;0.00679788913620112;tg;2013-05-23
2470;0.00679626534211704;tg;2013-05-23
1654;0.00679437461513467;tg;2013-05-23
10482;0.00679158666379223;tg;2013-05-23
9236;0.00679131948274842;tg;2013-05-23
980;0.00679083029145964;tg;2013-05-23
12120;0.00679061823040351;tg;2013-05-23
7116;0.00678923774697021;tg;2013-05-23
6253;0.00678887926842265;cg;2013-05-23
7645;0.00678553494748328;tg;2013-05-23
291;0.00678533798495353;tg;2013-05-23
13047;0.00678533392715561;tg;2013-05-23
4494;0.00678196749132638;tg;2013-05-23
